Timestamp,ID,Gender,State,Parent Education Level,Household Income Level,Study Duration,Study Frequency,Learning Style,Study Resources,Past Exam Practice,Study Space,Attendance,Study Impact by extracurricular activity,Teacher Support,Progress Monitoring,Performance,Score Level
2024-06-06 09:21:01,3495,Male,Benue,University,Low income,Less than 1 hour,Never,Listening to lectures,Past questions,Rarely,No,Almost always,Helps a lot,Never,Always,I performed better than expected,> 270
2024-03-01 01:55:28,3496,Male,Anambra,University,Low income,1-2 hours,Only before exams,Hands-on practice,Past questions,Never,No,Sometimes,Helps a lot,Always,Always,I performed worse than expected,120 - 200
2024-08-22 14:36:45,3497,Female,Bayelsa,No formal education,Middle income,1-2 hours,Once a week,Hands-on practice,Videos,Rarely,Yes,Always,No impact,Usually,Rarely,I performed worse than expected,200 - 270
2024-10-06 13:53:20,3498,Male,Kebbi,"Postgraduate(Masters,PhD)",High income,2-4 hours,4-6 times a week,Listening to lectures,Videos,Rarely,No,Sometimes,Helps a lot,Never,Rarely,I performed better than expected,200 - 270
2024-01-28 08:20:17,3499,Female,Edo,Primary school,Middle income,2-4 hours,Only before exams,Hands-on practice,Past questions,Never,No,Sometimes,No impact,Never,Never,I performed as expected,200 - 270
2024-04-21 17:06:47,3500,Male,Kebbi,No formal education,Low income,1-2 hours,Only before exams,Group discussions,Tutor,Always,No,Never,Hinders somewhat,Usually,Always,I performed better than expected,120 - 200
2024-07-16 02:18:11,3501,Male,Edo,University,Low income,More than 4 hours,2-3 times a week,Group discussions,Past questions,Never,Yes,Always,Hinders somewhat,Always,Sometimes,I performed worse than expected,200 - 270
2024-10-02 21:39:47,3502,Female,Oyo,"Postgraduate(Masters,PhD)",High income,2-4 hours,4-6 times a week,Group discussions,Tutor,Never,No,Sometimes,Helps a lot,Always,Often,I performed as expected,< 120
2024-04-14 16:41:08,3503,Male,Ekiti,University,High income,More than 4 hours,4-6 times a week,Listening to lectures,Past questions,Often,Yes,Almost always,Hinders a lot,Never,Rarely,I performed worse than expected,120 - 200
2024-01-06 11:34:24,3504,Female,Imo,University,High income,2-4 hours,2-3 times a week,Listening to lectures,Tutor,Sometimes,No,Never,Hinders somewhat,Always,Sometimes,I performed worse than expected,> 270
2024-01-19 17:30:56,3505,Female,Oyo,University,Middle income,More than 4 hours,4-6 times a week,Group discussions,Online materials,Never,No,Rarely,No impact,Sometimes,Sometimes,I performed as expected,< 120
2024-03-11 16:55:50,3506,Male,Delta,"Postgraduate(Masters,PhD)",Low income,More than 4 hours,Every day,Reading notes,Textbooks,Never,No,Almost always,Helps a lot,Rarely,Never,I performed better than expected,< 120
2024-04-07 21:48:08,3507,Female,Delta,No formal education,High income,Less than 1 hour,Never,Hands-on practice,Tutor,Sometimes,Yes,Always,Hinders somewhat,Usually,Often,I performed worse than expected,> 270
2024-07-15 09:23:10,3508,Male,Kano,"Postgraduate(Masters,PhD)",Middle income,1-2 hours,2-3 times a week,Reading notes,Tutor,Always,Yes,Always,Hinders a lot,Rarely,Always,I performed as expected,> 270
2024-09-18 04:59:55,3509,Female,Delta,"Postgraduate(Masters,PhD)",Middle income,Less than 1 hour,Every day,Listening to lectures,Textbooks,Rarely,No,Always,No impact,Always,Never,I performed worse than expected,> 270
2024-08-28 00:17:44,3510,Male,Ebonyi,"Postgraduate(Masters,PhD)",High income,Less than 1 hour,Every day,Listening to lectures,Online materials,Rarely,Yes,Almost always,Hinders a lot,Always,Never,I performed as expected,< 120
2024-02-29 05:59:02,3511,Female,Gombe,No formal education,Low income,Less than 1 hour,Never,Hands-on practice,Online materials,Rarely,No,Never,Hinders a lot,Never,Rarely,I performed as expected,< 120
2024-06-18 03:37:32,3512,Male,Kwara,University,High income,Less than 1 hour,Every day,Watching videos,Tutor,Always,No,Rarely,Hinders a lot,Always,Sometimes,I performed worse than expected,120 - 200
2024-02-26 18:40:01,3513,Female,Bauchi,"Postgraduate(Masters,PhD)",High income,More than 4 hours,Every day,Watching videos,Tutor,Rarely,Yes,Sometimes,Helps somewhat,Usually,Sometimes,I performed better than expected,120 - 200
2024-07-24 16:25:03,3514,Female,Rivers,No formal education,Middle income,1-2 hours,Once a week,Hands-on practice,Tutor,Sometimes,Yes,Almost always,Hinders somewhat,Sometimes,Rarely,I performed better than expected,200 - 270
2024-07-02 14:49:12,3515,Male,Delta,No formal education,Low income,Less than 1 hour,4-6 times a week,Hands-on practice,Videos,Rarely,Yes,Sometimes,Helps a lot,Always,Never,I performed worse than expected,< 120
2024-06-09 11:57:02,3516,Male,Lagos,Secondary school,Middle income,More than 4 hours,2-3 times a week,Reading notes,Online materials,Often,No,Almost always,No impact,Usually,Rarely,I performed as expected,< 120
2024-09-25 14:35:55,3517,Male,Kaduna,No formal education,High income,1-2 hours,4-6 times a week,Hands-on practice,Videos,Sometimes,No,Almost always,Hinders somewhat,Sometimes,Always,I performed as expected,120 - 200
2024-05-13 18:54:03,3518,Male,Bauchi,Primary school,Middle income,More than 4 hours,2-3 times a week,Listening to lectures,Textbooks,Rarely,Yes,Sometimes,Helps somewhat,Always,Never,I performed better than expected,< 120
2024-08-08 01:03:03,3519,Female,Imo,University,Low income,1-2 hours,Never,Watching videos,Online materials,Sometimes,No,Always,Helps somewhat,Sometimes,Rarely,I performed as expected,< 120
2024-08-31 09:38:06,3520,Female,FCT,"Postgraduate(Masters,PhD)",High income,1-2 hours,4-6 times a week,Listening to lectures,Tutor,Never,No,Almost always,Hinders somewhat,Always,Never,I performed better than expected,> 270
2024-03-29 12:10:41,3521,Female,Osun,"Postgraduate(Masters,PhD)",High income,1-2 hours,2-3 times a week,Listening to lectures,Past questions,Always,Yes,Almost always,Helps somewhat,Always,Often,I performed as expected,200 - 270
2024-05-13 09:17:38,3522,Female,Edo,University,Low income,1-2 hours,Once a week,Reading notes,Tutor,Rarely,Yes,Almost always,Hinders a lot,Never,Sometimes,I performed better than expected,> 270
2024-06-21 17:51:44,3523,Female,Jigawa,Primary school,High income,1-2 hours,Every day,Group discussions,Tutor,Rarely,No,Almost always,Hinders somewhat,Never,Rarely,I performed as expected,> 270
2024-09-26 21:33:57,3524,Male,Adamawa,No formal education,High income,More than 4 hours,4-6 times a week,Reading notes,Online materials,Rarely,Yes,Rarely,Hinders a lot,Always,Always,I performed better than expected,> 270
2024-07-17 01:46:22,3525,Male,Ogun,Secondary school,High income,2-4 hours,Every day,Hands-on practice,Videos,Sometimes,No,Never,Hinders a lot,Never,Rarely,I performed better than expected,< 120
2024-07-08 04:36:37,3526,Male,Ogun,Secondary school,Low income,Less than 1 hour,Every day,Listening to lectures,Tutor,Never,Yes,Never,Hinders somewhat,Always,Rarely,I performed worse than expected,< 120
2024-06-30 11:17:00,3527,Female,Nasarawa,"Postgraduate(Masters,PhD)",Low income,Less than 1 hour,Once a week,Watching videos,Textbooks,Always,Yes,Sometimes,Helps a lot,Never,Rarely,I performed worse than expected,< 120
2024-03-16 08:01:53,3528,Male,Ebonyi,University,High income,Less than 1 hour,Once a week,Hands-on practice,Tutor,Often,Yes,Sometimes,Hinders a lot,Rarely,Often,I performed as expected,120 - 200
2024-07-16 12:40:19,3529,Male,Kogi,"Postgraduate(Masters,PhD)",High income,More than 4 hours,4-6 times a week,Watching videos,Textbooks,Never,Yes,Sometimes,Helps a lot,Always,Never,I performed better than expected,120 - 200
2024-07-10 13:24:02,3530,Male,Yobe,"Postgraduate(Masters,PhD)",High income,2-4 hours,4-6 times a week,Watching videos,Textbooks,Never,No,Almost always,Helps a lot,Usually,Never,I performed as expected,< 120
2024-02-05 19:23:22,3531,Female,Yobe,Primary school,High income,2-4 hours,Only before exams,Listening to lectures,Textbooks,Sometimes,No,Almost always,No impact,Never,Always,I performed better than expected,> 270
2024-01-23 08:36:39,3532,Male,Bauchi,No formal education,High income,2-4 hours,4-6 times a week,Listening to lectures,Tutor,Never,No,Never,No impact,Usually,Rarely,I performed worse than expected,> 270
2024-08-23 22:59:33,3533,Male,Delta,Primary school,Low income,1-2 hours,2-3 times a week,Reading notes,Videos,Always,No,Never,Hinders somewhat,Never,Never,I performed better than expected,< 120
2024-02-23 09:35:13,3534,Female,Sokoto,University,Middle income,More than 4 hours,Every day,Hands-on practice,Tutor,Sometimes,No,Sometimes,Helps a lot,Usually,Never,I performed as expected,< 120
2024-10-03 08:21:15,3535,Male,Ebonyi,University,High income,1-2 hours,2-3 times a week,Hands-on practice,Textbooks,Sometimes,No,Sometimes,Helps somewhat,Never,Never,I performed worse than expected,120 - 200
2024-01-03 04:50:13,3536,Male,Oyo,"Postgraduate(Masters,PhD)",Low income,Less than 1 hour,Every day,Group discussions,Videos,Never,No,Sometimes,Hinders somewhat,Never,Often,I performed worse than expected,< 120
2024-04-13 15:06:48,3537,Male,Plateau,Secondary school,Middle income,1-2 hours,2-3 times a week,Group discussions,Online materials,Sometimes,Yes,Almost always,Hinders a lot,Usually,Often,I performed better than expected,200 - 270
2024-09-03 00:14:31,3538,Female,Bauchi,"Postgraduate(Masters,PhD)",High income,1-2 hours,Once a week,Reading notes,Textbooks,Never,Yes,Never,No impact,Rarely,Always,I performed worse than expected,> 270
2024-07-27 10:48:43,3539,Female,Edo,"Postgraduate(Masters,PhD)",Middle income,Less than 1 hour,Never,Group discussions,Textbooks,Rarely,No,Rarely,Hinders a lot,Never,Sometimes,I performed as expected,> 270
2024-02-25 07:10:40,3540,Male,Akwa Ibom,Primary school,Middle income,Less than 1 hour,Every day,Watching videos,Videos,Always,Yes,Sometimes,Helps a lot,Rarely,Sometimes,I performed as expected,< 120
2024-04-04 10:44:16,3541,Male,Taraba,No formal education,Middle income,More than 4 hours,2-3 times a week,Reading notes,Videos,Rarely,No,Sometimes,Helps a lot,Always,Sometimes,I performed worse than expected,< 120
2024-05-20 19:20:06,3542,Female,Plateau,Primary school,Low income,1-2 hours,4-6 times a week,Group discussions,Past questions,Never,Yes,Almost always,Hinders a lot,Rarely,Rarely,I performed better than expected,120 - 200
2024-03-05 00:11:03,3543,Male,Edo,No formal education,Middle income,Less than 1 hour,2-3 times a week,Listening to lectures,Textbooks,Sometimes,No,Sometimes,Hinders a lot,Never,Always,I performed worse than expected,> 270
2024-08-21 13:17:22,3544,Male,Ogun,University,High income,2-4 hours,Never,Watching videos,Online materials,Often,Yes,Never,No impact,Usually,Sometimes,I performed better than expected,< 120
2024-01-18 22:27:54,3545,Male,Borno,No formal education,High income,Less than 1 hour,Every day,Reading notes,Online materials,Rarely,Yes,Almost always,Helps somewhat,Always,Rarely,I performed better than expected,120 - 200
2024-03-14 22:56:57,3546,Female,Adamawa,"Postgraduate(Masters,PhD)",High income,2-4 hours,2-3 times a week,Group discussions,Online materials,Rarely,No,Sometimes,No impact,Never,Often,I performed worse than expected,< 120
2024-06-14 21:31:19,3547,Female,Benue,University,Low income,More than 4 hours,Only before exams,Listening to lectures,Past questions,Often,No,Almost always,Helps a lot,Sometimes,Never,I performed better than expected,< 120
2024-02-27 00:39:58,3548,Female,Kogi,"Postgraduate(Masters,PhD)",Low income,Less than 1 hour,Every day,Listening to lectures,Past questions,Sometimes,No,Always,Helps a lot,Sometimes,Rarely,I performed better than expected,200 - 270
2024-03-04 23:33:23,3549,Male,Katsina,University,Middle income,Less than 1 hour,Never,Reading notes,Past questions,Sometimes,No,Rarely,Helps a lot,Never,Rarely,I performed better than expected,120 - 200
2024-07-17 18:29:08,3550,Male,Kano,No formal education,High income,2-4 hours,Only before exams,Reading notes,Tutor,Always,Yes,Never,Hinders a lot,Rarely,Often,I performed as expected,> 270
2024-02-24 15:20:44,3551,Female,Lagos,Primary school,High income,Less than 1 hour,2-3 times a week,Listening to lectures,Videos,Rarely,Yes,Always,Helps somewhat,Never,Sometimes,I performed as expected,> 270
2024-03-23 01:59:53,3552,Female,Imo,Primary school,Middle income,Less than 1 hour,Never,Hands-on practice,Videos,Rarely,No,Rarely,No impact,Rarely,Rarely,I performed better than expected,> 270
2024-07-05 10:21:15,3553,Male,Osun,No formal education,Middle income,2-4 hours,Every day,Group discussions,Tutor,Often,Yes,Sometimes,No impact,Sometimes,Sometimes,I performed as expected,< 120
2024-06-09 09:56:14,3554,Female,FCT,Primary school,Low income,Less than 1 hour,Once a week,Watching videos,Videos,Often,Yes,Sometimes,Helps somewhat,Usually,Never,I performed as expected,200 - 270
2024-08-16 09:43:30,3555,Female,Kwara,Secondary school,High income,More than 4 hours,Never,Group discussions,Videos,Never,Yes,Almost always,Helps a lot,Rarely,Never,I performed better than expected,120 - 200
2024-07-18 23:04:55,3556,Female,Kebbi,Secondary school,Middle income,More than 4 hours,Once a week,Reading notes,Textbooks,Never,Yes,Almost always,Helps somewhat,Never,Sometimes,I performed worse than expected,120 - 200
2024-03-24 20:44:43,3557,Male,Bayelsa,No formal education,Low income,1-2 hours,Never,Watching videos,Past questions,Rarely,Yes,Always,Hinders a lot,Sometimes,Sometimes,I performed better than expected,< 120
2024-07-30 22:31:12,3558,Female,Cross River,No formal education,Middle income,More than 4 hours,Once a week,Watching videos,Past questions,Often,Yes,Rarely,Helps a lot,Sometimes,Sometimes,I performed better than expected,< 120
2024-04-29 14:37:39,3559,Male,Sokoto,Secondary school,High income,1-2 hours,2-3 times a week,Group discussions,Tutor,Always,No,Never,Hinders somewhat,Never,Rarely,I performed better than expected,< 120
2024-04-25 09:59:47,3560,Female,Kogi,Secondary school,Low income,Less than 1 hour,2-3 times a week,Hands-on practice,Tutor,Always,No,Always,Hinders a lot,Rarely,Always,I performed as expected,> 270
2024-06-19 07:05:02,3561,Male,Gombe,No formal education,High income,1-2 hours,Never,Watching videos,Past questions,Never,No,Almost always,No impact,Never,Always,I performed worse than expected,< 120
2024-03-07 03:26:47,3562,Male,Lagos,No formal education,High income,More than 4 hours,Once a week,Reading notes,Online materials,Always,No,Always,No impact,Usually,Sometimes,I performed better than expected,120 - 200
2024-07-06 17:09:40,3563,Female,Kwara,University,High income,Less than 1 hour,2-3 times a week,Group discussions,Videos,Sometimes,Yes,Rarely,Helps a lot,Rarely,Rarely,I performed worse than expected,120 - 200
2024-06-03 05:36:03,3564,Male,Kano,Primary school,High income,1-2 hours,Every day,Group discussions,Videos,Sometimes,No,Always,Helps a lot,Never,Sometimes,I performed better than expected,> 270
2024-07-13 18:04:06,3565,Female,Kano,Primary school,High income,Less than 1 hour,Once a week,Group discussions,Past questions,Sometimes,Yes,Rarely,Helps somewhat,Usually,Rarely,I performed as expected,> 270
2024-05-18 13:42:34,3566,Male,Kogi,University,Middle income,More than 4 hours,Once a week,Group discussions,Past questions,Sometimes,Yes,Rarely,No impact,Usually,Sometimes,I performed worse than expected,120 - 200
2024-08-19 07:39:51,3567,Male,Imo,Secondary school,High income,1-2 hours,Once a week,Reading notes,Tutor,Always,Yes,Sometimes,Helps somewhat,Rarely,Rarely,I performed better than expected,200 - 270
2024-09-01 18:25:31,3568,Female,Imo,Secondary school,High income,Less than 1 hour,Once a week,Listening to lectures,Past questions,Always,Yes,Rarely,Helps somewhat,Rarely,Sometimes,I performed better than expected,> 270
2024-03-08 22:11:09,3569,Male,Oyo,University,Low income,Less than 1 hour,Never,Listening to lectures,Textbooks,Always,No,Rarely,Helps somewhat,Rarely,Sometimes,I performed as expected,< 120
2024-06-08 03:50:10,3570,Female,Kano,Primary school,High income,2-4 hours,Once a week,Reading notes,Past questions,Never,Yes,Sometimes,Hinders somewhat,Sometimes,Often,I performed worse than expected,120 - 200
2024-02-02 14:28:30,3571,Male,Ogun,No formal education,Low income,1-2 hours,Every day,Listening to lectures,Past questions,Always,No,Never,Hinders somewhat,Always,Never,I performed as expected,120 - 200
